 3.658370e+1	5.064900e-20
 3.790450e+1	4.827200e-20
 3.927170e+1	4.581100e-20
 4.068690e+1	4.384700e-20
 4.215190e+1	4.245600e-20
 4.366840e+1	4.101500e-20
 4.523810e+1	3.952400e-20
 4.686300e+1	3.798000e-20
 4.854500e+1	3.638200e-20
 5.028610e+1	3.480000e-20
 5.208840e+1	3.353800e-20
 5.395410e+1	3.223200e-20
 5.588530e+1	3.088000e-20
 5.788440e+1	2.948100e-20
 5.995370e+1	2.803200e-20
 6.209570e+1	2.674300e-20
 6.431310e+1	2.541200e-20
 6.660830e+1	2.403500e-20
 6.898420e+1	2.260900e-20
 7.144360e+1	2.171100e-20
 7.398940e+1	2.120200e-20
 7.662470e+1	2.067500e-20
 7.935260e+1	2.012900e-20
 8.217640e+1	1.940100e-20
 8.509940e+1	1.859800e-20
 8.812510e+1	1.776600e-20
 9.125710e+1	1.690400e-20
 9.449930e+1	1.601300e-20
 9.785530e+1	1.509000e-20
 1.013293e+2	1.435400e-20
 1.049254e+2	1.395800e-20
 1.086478e+2	1.354900e-20
 1.125011e+2	1.312500e-20
 1.164898e+2	1.268600e-20
 1.206186e+2	1.223200e-20
 1.248925e+2	1.176200e-20
 1.293167e+2	1.127500e-20
 1.338963e+2	1.077100e-20
 1.386368e+2	1.025000e-20
 1.435440e+2	9.710200e-21
 1.486236e+2	9.151400e-21
 1.538817e+2	8.790400e-21
 1.593245e+2	8.496500e-21
 1.649587e+2	8.192200e-21
 1.707908e+2	7.877300e-21
 1.768279e+2	7.551300e-21
 1.830772e+2	7.213800e-21
 1.895461e+2	6.864500e-21
 1.962423e+2	6.502900e-21
 2.031738e+2	6.244500e-21
 2.103489e+2	6.118900e-21
 2.177762e+2	5.988900e-21
 2.254644e+2	5.854400e-21
 2.334229e+2	5.715100e-21
 2.416610e+2	5.570900e-21
 2.501886e+2	5.421700e-21
 2.590160e+2	5.267200e-21
 2.681535e+2	5.107300e-21
 2.776121e+2	4.941800e-21
 2.874032e+2	4.770400e-21
 2.975383e+2	4.593100e-21
 3.080295e+2	4.409500e-21
 3.188895e+2	4.219400e-21
 3.301311e+2	4.022700e-21
 3.417678e+2	3.819100e-21
 3.538134e+2	3.608300e-21
 3.662823e+2	3.390100e-21
 3.791894e+2	3.164200e-21
 3.925501e+2	2.930400e-21
 4.063803e+2	2.789400e-21
 4.355158e+2	2.740800e-21
 4.667351e+2	2.688800e-21
 4.831724e+2	2.661400e-21
 5.001872e+2	2.633000e-21
 5.178000e+2	2.603700e-21
 5.360318e+2	2.573300e-21
 5.549043e+2	2.541800e-21
 5.744399e+2	2.509300e-21
 5.946621e+2	2.475600e-21
 6.155950e+2	2.440700e-21
 6.372635e+2	2.404600e-21
 6.596934e+2	2.367200e-21
 6.829116e+2	2.328500e-21
 7.069458e+2	2.288400e-21
 7.318245e+2	2.247000e-21
 7.575776e+2	2.204000e-21
 7.842356e+2	2.159600e-21
 8.118305e+2	2.113600e-21
 8.403951e+2	2.066000e-21
 8.699636e+2	2.016700e-21
 9.005711e+2	1.965700e-21
 9.322543e+2	1.912900e-21
 9.650509e+2	1.858200e-21
-----------------------------

EXCITATION
Ar -> Ar*(11.55eV)
 1.155000e+1
SPECIES: e / Ar
PROCESS: E + Ar -> E + Ar*(11.55eV), Excitation
PARAM.:  E = 11.55 eV, complete set
COMMENT: Excitation S-LEVELS ,ELOSS= 11.55.
UPDATED: 2010-11-13 12:15:27
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.155000e+1	0.000000e+0
 1.156000e+1	4.759000e-26
 1.159000e+1	1.672000e-23
 1.162000e+1	3.403000e-23
 1.166000e+1	5.195000e-23
 1.170000e+1	7.050000e-23
 1.174000e+1	8.970000e-23
 1.178000e+1	1.096000e-22
 1.182000e+1	1.301000e-22
 1.187000e+1	1.514000e-22
 1.191000e+1	1.735000e-22
 1.196000e+1	1.963000e-22
 1.201000e+1	2.199000e-22
 1.206000e+1	2.444000e-22
 1.212000e+1	2.697000e-22
 1.217000e+1	2.959000e-22
 1.223000e+1	3.230000e-22
 1.229000e+1	3.511000e-22
 1.235000e+1	3.802000e-22
 1.241000e+1	4.102000e-22
 1.248000e+1	4.414000e-22
 1.255000e+1	4.736000e-22
 1.262000e+1	5.070000e-22
 1.269000e+1	5.415000e-22
 1.276000e+1	5.773000e-22
 1.284000e+1	6.143000e-22
 1.292000e+1	6.526000e-22
 1.300000e+1	6.949000e-22
 1.309000e+1	7.855000e-22
 1.318000e+1	8.793000e-22
 1.327000e+1	8.891000e-22
 1.337000e+1	8.747000e-22
 1.347000e+1	9.015000e-22
 1.357000e+1	9.493000e-22
 1.368000e+1	9.988000e-22
 1.379000e+1	1.050000e-21
 1.390000e+1	1.103000e-21
 1.402000e+1	1.158000e-21
 1.414000e+1	1.213000e-21
 1.427000e+1	1.269000e-21
 1.440000e+1	1.328000e-21
 1.453000e+1	1.389000e-21
 1.467000e+1	1.452000e-21
 1.482000e+1	1.517000e-21
 1.497000e+1	1.585000e-21
 1.512000e+1	1.654000e-21
 1.528000e+1	1.727000e-21
 1.545000e+1	1.802000e-21
 1.562000e+1	1.879000e-21
 1.580000e+1	1.959000e-21
 1.598000e+1	2.042000e-21
 1.617000e+1	2.057000e-21
 1.637000e+1	2.064000e-21
 1.658000e+1	2.072000e-21
 1.679000e+1	2.080000e-21
 1.701000e+1	2.088000e-21
 1.723000e+1	2.096000e-21
 1.747000e+1	2.105000e-21
 1.771000e+1	2.114000e-21
 1.796000e+1	2.124000e-21
 1.822000e+1	2.133000e-21
 1.849000e+1	2.143000e-21
 1.877000e+1	2.154000e-21
 1.906000e+1	2.165000e-21
 1.936000e+1	2.176000e-21
 1.967000e+1	2.188000e-21
 1.999000e+1	2.200000e-21
 2.032000e+1	2.210000e-21
 2.067000e+1	2.220000e-21
 2.102000e+1	2.231000e-21
 2.139000e+1	2.242000e-21
 2.177000e+1	2.253000e-21
 2.216000e+1	2.265000e-21
 2.257000e+1	2.277000e-21
 2.300000e+1	2.290000e-21
 2.343000e+1	2.303000e-21
 2.389000e+1	2.317000e-21
 2.435000e+1	2.331000e-21
 2.484000e+1	2.345000e-21
 2.534000e+1	2.360000e-21
 2.586000e+1	2.376000e-21
 2.640000e+1	2.392000e-21
 2.696000e+1	2.409000e-21
 2.753000e+1	2.426000e-21
 2.813000e+1	2.444000e-21
 2.875000e+1	2.462000e-21
 2.939000e+1	2.482000e-21
 3.005000e+1	2.502000e-21
 3.073000e+1	2.529000e-21
 3.144000e+1	2.558000e-21
 3.218000e+1	2.587000e-21
 3.294000e+1	2.617000e-21
 3.372000e+1	2.649000e-21
 3.454000e+1	2.682000e-21
 3.538000e+1	2.715000e-21
 3.625000e+1	2.750000e-21
 3.716000e+1	2.786000e-21
 3.809000e+1	2.824000e-21
 3.906000e+1	2.862000e-21
 4.006000e+1	2.903000e-21
 4.110000e+1	2.955000e-21
 4.217000e+1	3.009000e-21
 4.328000e+1	3.064000e-21
 4.443000e+1	3.122000e-21
 4.563000e+1	3.181000e-21
 4.686000e+1	3.243000e-21
 4.813000e+1	3.307000e-21
 4.945000e+1	3.373000e-21
 5.082000e+1	3.375000e-21
 5.224000e+1	3.333000e-21
 5.370000e+1	3.289000e-21
 5.522000e+1	3.243000e-21
 5.679000e+1	3.196000e-21
 5.841000e+1	3.148000e-21
 6.010000e+1	3.098000e-21
 6.184000e+1	3.059000e-21
 6.364000e+1	3.018000e-21
 6.550000e+1	2.976000e-21
 6.744000e+1	2.933000e-21
 6.943000e+1	2.888000e-21
 7.150000e+1	2.841000e-21
 7.365000e+1	2.793000e-21
 7.586000e+1	2.743000e-21
 7.816000e+1	2.691000e-21
 8.053000e+1	2.643000e-21
 8.299000e+1	2.613000e-21
 8.554000e+1	2.581000e-21
 8.817000e+1	2.548000e-21
 9.090000e+1	2.514000e-21
 9.373000e+1	2.478000e-21
 9.665000e+1	2.442000e-21
 9.968000e+1	2.404000e-21
 1.028000e+2	2.366000e-21
 1.060000e+2	2.327000e-21
 1.094000e+2	2.287000e-21
 1.129000e+2	2.245000e-21
 1.165000e+2	2.202000e-21
 1.202000e+2	2.158000e-21
 1.241000e+2	2.111000e-21
 1.280000e+2	2.064000e-21
 1.322000e+2	2.014000e-21
 1.364000e+2	1.963000e-21
 1.409000e+2	1.910000e-21
 1.454000e+2	1.855000e-21
 1.502000e+2	1.799000e-21
 1.551000e+2	1.769000e-21
 1.602000e+2	1.739000e-21
 1.654000e+2	1.707000e-21
 1.709000e+2	1.675000e-21
 1.765000e+2	1.641000e-21
 1.823000e+2	1.606000e-21
 1.884000e+2	1.570000e-21
 1.946000e+2	1.532000e-21
 2.011000e+2	1.496000e-21
 2.078000e+2	1.473000e-21
 2.147000e+2	1.448000e-21
 2.219000e+2	1.423000e-21
 2.293000e+2	1.397000e-21
 2.370000e+2	1.370000e-21
 2.450000e+2	1.343000e-21
 2.532000e+2	1.314000e-21
 2.617000e+2	1.284000e-21
 2.706000e+2	1.253000e-21
 2.797000e+2	1.221000e-21
 2.892000e+2	1.188000e-21
 2.990000e+2	1.154000e-21
 3.091000e+2	1.134000e-21
 3.196000e+2	1.116000e-21
 3.304000e+2	1.097000e-21
 3.417000e+2	1.077000e-21
 3.533000e+2	1.057000e-21
 3.654000e+2	1.036000e-21
 3.778000e+2	1.014000e-21
 3.907000e+2	9.912000e-22
 4.041000e+2	9.678000e-22
 4.179000e+2	9.436000e-22
 4.322000e+2	9.186000e-22
 4.471000e+2	8.926000e-22
 4.624000e+2	8.658000e-22
 4.783000e+2	8.380000e-22
 4.947000e+2	8.092000e-22
 5.117000e+2	7.900000e-22
 5.294000e+2	7.751000e-22
 5.476000e+2	7.596000e-22
 5.665000e+2	7.435000e-22
 5.860000e+2	7.269000e-22
 6.062000e+2	7.097000e-22
 6.271000e+2	6.919000e-22
 6.488000e+2	6.735000e-22
 6.712000e+2	6.544000e-22
 6.945000e+2	6.347000e-22
 7.185000e+2	6.201000e-22
 7.434000e+2	6.069000e-22
 7.691000e+2	5.931000e-22
 7.958000e+2	5.789000e-22
 8.234000e+2	5.642000e-22
 8.519000e+2	5.490000e-22
 8.815000e+2	5.332000e-22
 9.121000e+2	5.169000e-22
 9.438000e+2	5.000000e-22
 9.766000e+2	4.825000e-22
-----------------------------

EXCITATION
Ar -> Ar*(13.00eV)
 1.300000e+1
SPECIES: e / Ar
PROCESS: E + Ar -> E + Ar*(13.00eV), Excitation
PARAM.:  E = 13 eV, complete set
COMMENT: EXC P-LEVELS  ELOSS= 13.0.
UPDATED: 2010-11-13 12:16:37
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.300000e+1	0.000000e+0
 1.301000e+1	6.000000e-26
 1.304000e+1	2.109000e-23
 1.307000e+1	4.291000e-23
 1.311000e+1	6.550000e-23
 1.315000e+1	8.889000e-23
 1.319000e+1	1.131000e-22
 1.323000e+1	1.563000e-22
 1.327000e+1	2.082000e-22
 1.332000e+1	2.619000e-22
 1.336000e+1	3.175000e-22
 1.341000e+1	3.675000e-22
 1.346000e+1	3.973000e-22
 1.351000e+1	4.281000e-22
 1.357000e+1	4.601000e-22
 1.362000e+1	4.931000e-22
 1.368000e+1	5.273000e-22
 1.374000e+1	5.627000e-22
 1.380000e+1	5.993000e-22
 1.386000e+1	6.373000e-22
 1.393000e+1	6.765000e-22
 1.400000e+1	7.172000e-22
 1.407000e+1	7.635000e-22
 1.414000e+1	8.117000e-22
 1.421000e+1	8.617000e-22
 1.429000e+1	9.134000e-22
 1.437000e+1	9.670000e-22
 1.445000e+1	1.022000e-21
 1.454000e+1	1.080000e-21
 1.463000e+1	1.139000e-21
 1.472000e+1	1.201000e-21
 1.482000e+1	1.264000e-21
 1.492000e+1	1.330000e-21
 1.502000e+1	1.398000e-21
 1.513000e+1	1.469000e-21
 1.524000e+1	1.542000e-21
 1.535000e+1	1.618000e-21
 1.547000e+1	1.696000e-21
 1.559000e+1	1.777000e-21
 1.572000e+1	1.861000e-21
 1.585000e+1	1.948000e-21
 1.598000e+1	2.037000e-21
 1.612000e+1	2.115000e-21
 1.627000e+1	2.193000e-21
 1.642000e+1	2.273000e-21
 1.657000e+1	2.357000e-21
 1.673000e+1	2.443000e-21
 1.690000e+1	2.533000e-21
 1.707000e+1	2.625000e-21
 1.725000e+1	2.721000e-21
 1.743000e+1	2.820000e-21
 1.762000e+1	2.923000e-21
 1.782000e+1	3.029000e-21
 1.803000e+1	3.139000e-21
 1.824000e+1	3.253000e-21
 1.846000e+1	3.370000e-21
 1.868000e+1	3.492000e-21
 1.892000e+1	3.619000e-21
 1.916000e+1	3.749000e-21
 1.941000e+1	3.885000e-21
 1.967000e+1	4.025000e-21
 1.994000e+1	4.170000e-21
 2.022000e+1	4.227000e-21
 2.051000e+1	4.261000e-21
 2.081000e+1	4.297000e-21
 2.112000e+1	4.334000e-21
 2.144000e+1	4.373000e-21
 2.177000e+1	4.413000e-21
 2.212000e+1	4.454000e-21
 2.247000e+1	4.497000e-21
 2.284000e+1	4.541000e-21
 2.322000e+1	4.586000e-21
 2.361000e+1	4.634000e-21
 2.402000e+1	4.683000e-21
 2.445000e+1	4.733000e-21
 2.488000e+1	4.786000e-21
 2.534000e+1	4.840000e-21
 2.580000e+1	4.896000e-21
 2.629000e+1	4.955000e-21
 2.679000e+1	5.015000e-21
 2.731000e+1	5.077000e-21
 2.785000e+1	5.142000e-21
 2.841000e+1	5.209000e-21
 2.898000e+1	5.278000e-21
 2.958000e+1	5.350000e-21
 3.020000e+1	5.398000e-21
 3.084000e+1	5.392000e-21
 3.150000e+1	5.385000e-21
 3.218000e+1	5.378000e-21
 3.289000e+1	5.371000e-21
 3.363000e+1	5.364000e-21
 3.439000e+1	5.356000e-21
 3.517000e+1	5.348000e-21
 3.599000e+1	5.340000e-21
 3.683000e+1	5.332000e-21
 3.770000e+1	5.323000e-21
 3.861000e+1	5.314000e-21
 3.954000e+1	5.305000e-21
 4.051000e+1	5.285000e-21
 4.151000e+1	5.255000e-21
 4.255000e+1	5.224000e-21
 4.362000e+1	5.191000e-21
 4.473000e+1	5.158000e-21
 4.588000e+1	5.123000e-21
 4.708000e+1	5.088000e-21
 4.831000e+1	5.051000e-21
 4.958000e+1	5.012000e-21
 5.090000e+1	4.964000e-21
 5.227000e+1	4.909000e-21
 5.369000e+1	4.853000e-21
 5.515000e+1	4.794000e-21
 5.667000e+1	4.733000e-21
 5.824000e+1	4.670000e-21
 5.986000e+1	4.605000e-21
 6.155000e+1	4.546000e-21
 6.329000e+1	4.485000e-21
 6.509000e+1	4.422000e-21
 6.695000e+1	4.357000e-21
 6.889000e+1	4.289000e-21
 7.088000e+1	4.219000e-21
 7.295000e+1	4.147000e-21
 7.510000e+1	4.072000e-21
 7.731000e+1	3.994000e-21
 7.961000e+1	3.914000e-21
 8.198000e+1	3.850000e-21
 8.444000e+1	3.789000e-21
 8.699000e+1	3.725000e-21
 8.962000e+1	3.659000e-21
 9.235000e+1	3.591000e-21
 9.518000e+1	3.521000e-21
 9.810000e+1	3.448000e-21
 1.011000e+2	3.382000e-21
 1.043000e+2	3.332000e-21
 1.075000e+2	3.280000e-21
 1.109000e+2	3.226000e-21
 1.143000e+2	3.171000e-21
 1.179000e+2	3.113000e-21
 1.216000e+2	3.054000e-21
 1.255000e+2	2.992000e-21
 1.295000e+2	2.928000e-21
 1.336000e+2	2.862000e-21
 1.379000e+2	2.794000e-21
 1.423000e+2	2.723000e-21
 1.469000e+2	2.650000e-21
 1.516000e+2	2.584000e-21
 1.565000e+2	2.535000e-21
 1.616000e+2	2.484000e-21
 1.669000e+2	2.431000e-21
 1.723000e+2	2.377000e-21
 1.780000e+2	2.320000e-21
 1.838000e+2	2.262000e-21
 1.898000e+2	2.202000e-21
 1.961000e+2	2.139000e-21
 2.025000e+2	2.089000e-21
 2.092000e+2	2.058000e-21
 2.162000e+2	2.027000e-21
 2.233000e+2	1.995000e-21
 2.308000e+2	1.962000e-21
 2.385000e+2	1.927000e-21
 2.464000e+2	1.891000e-21
 2.547000e+2	1.854000e-21
 2.632000e+2	1.816000e-21
 2.720000e+2	1.776000e-21
 2.812000e+2	1.735000e-21
 2.906000e+2	1.692000e-21
 3.004000e+2	1.649000e-21
 3.105000e+2	1.621000e-21
 3.210000e+2	1.592000e-21
 3.319000e+2	1.562000e-21
 3.431000e+2	1.531000e-21
 3.548000e+2	1.499000e-21
 3.668000e+2	1.466000e-21
 3.793000e+2	1.432000e-21
 3.922000e+2	1.396000e-21
 4.056000e+2	1.360000e-21
 4.194000e+2	1.322000e-21
 4.337000e+2	1.282000e-21
 4.485000e+2	1.242000e-21
 4.639000e+2	1.199000e-21
 4.797000e+2	1.156000e-21
 4.962000e+2	1.111000e-21
 5.132000e+2	1.082000e-21
 5.308000e+2	1.058000e-21
 5.490000e+2	1.034000e-21
 5.679000e+2	1.008000e-21
 5.874000e+2	9.820000e-22
 6.077000e+2	9.547000e-22
 6.286000e+2	9.264000e-22
 6.503000e+2	8.971000e-22
 6.727000e+2	8.669000e-22
 6.959000e+2	8.355000e-22
 7.199000e+2	8.147000e-22
 7.448000e+2	7.956000e-22
 7.706000e+2	7.759000e-22
 7.972000e+2	7.555000e-22
 8.248000e+2	7.343000e-22
 8.534000e+2	7.124000e-22
 8.830000e+2	6.897000e-22
 9.136000e+2	6.663000e-22
 9.453000e+2	6.420000e-22
 9.781000e+2	6.168000e-22
-----------------------------

EXCITATION
Ar -> Ar*(14.00eV)
 1.400000e+1
SPECIES: e / Ar
PROCESS: E + Ar -> E + Ar*(14.00eV), Excitation
PARAM.:  E = 14 eV, complete set
COMMENT: EXC D-LEVELS  ELOSS= 14.O.
UPDATED: 2011-01-30 08:43:43
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.400000e+1	0.000000e+0
 1.401000e+1	3.350000e-26
 1.404000e+1	1.177000e-23
 1.407000e+1	2.396000e-23
 1.411000e+1	3.657000e-23
 1.415000e+1	4.963000e-23
 1.419000e+1	6.315000e-23
 1.423000e+1	7.714000e-23
 1.427000e+1	9.162000e-23
 1.432000e+1	1.066000e-22
 1.436000e+1	1.221000e-22
 1.441000e+1	1.382000e-22
 1.446000e+1	1.548000e-22
 1.451000e+1	1.720000e-22
 1.457000e+1	1.899000e-22
 1.462000e+1	2.083000e-22
 1.468000e+1	2.274000e-22
 1.474000e+1	2.472000e-22
 1.480000e+1	2.676000e-22
 1.486000e+1	2.888000e-22
 1.493000e+1	3.107000e-22
 1.500000e+1	3.334000e-22
 1.507000e+1	3.569000e-22
 1.514000e+1	3.812000e-22
 1.521000e+1	4.064000e-22
 1.529000e+1	4.324000e-22
 1.537000e+1	4.594000e-22
 1.545000e+1	4.873000e-22
 1.554000e+1	5.162000e-22
 1.563000e+1	5.461000e-22
 1.572000e+1	5.771000e-22
 1.582000e+1	6.092000e-22
 1.592000e+1	6.423000e-22
 1.602000e+1	6.741000e-22
 1.613000e+1	6.962000e-22
 1.624000e+1	7.190000e-22
 1.635000e+1	7.426000e-22
 1.647000e+1	7.670000e-22
 1.659000e+1	7.923000e-22
 1.672000e+1	8.184000e-22
 1.685000e+1	8.455000e-22
 1.698000e+1	8.736000e-22
 1.712000e+1	9.026000e-22
 1.727000e+1	9.327000e-22
 1.742000e+1	9.638000e-22
 1.757000e+1	9.960000e-22
 1.773000e+1	1.029000e-21
 1.790000e+1	1.064000e-21
 1.807000e+1	1.100000e-21
 1.825000e+1	1.136000e-21
 1.843000e+1	1.175000e-21
 1.862000e+1	1.214000e-21
 1.882000e+1	1.255000e-21
 1.903000e+1	1.298000e-21
 1.924000e+1	1.342000e-21
 1.946000e+1	1.387000e-21
 1.968000e+1	1.434000e-21
 1.992000e+1	1.483000e-21
 2.016000e+1	1.523000e-21
 2.041000e+1	1.558000e-21
 2.067000e+1	1.594000e-21
 2.094000e+1	1.632000e-21
 2.122000e+1	1.671000e-21
 2.151000e+1	1.712000e-21
 2.181000e+1	1.753000e-21
 2.212000e+1	1.797000e-21
 2.244000e+1	1.842000e-21
 2.277000e+1	1.888000e-21
 2.312000e+1	1.936000e-21
 2.347000e+1	1.986000e-21
 2.384000e+1	2.037000e-21
 2.422000e+1	2.091000e-21
 2.461000e+1	2.146000e-21
 2.502000e+1	2.203000e-21
 2.545000e+1	2.262000e-21
 2.588000e+1	2.324000e-21
 2.634000e+1	2.387000e-21
 2.680000e+1	2.453000e-21
 2.729000e+1	2.520000e-21
 2.779000e+1	2.591000e-21
 2.831000e+1	2.664000e-21
 2.885000e+1	2.739000e-21
 2.941000e+1	2.817000e-21
 2.998000e+1	2.898000e-21
 3.058000e+1	2.935000e-21
 3.120000e+1	2.972000e-21
 3.184000e+1	3.010000e-21
 3.250000e+1	3.050000e-21
